conversation_id,mention_text,context_snippet,position,extracted_type
3dff2078-8001-4938-8584-09ae7806b009,validator.py,"---

### 6. Agent Framework Integrations

**Neo4j Agent-Memory: 8 integrations**
- LangChain (memory + retriever)
- Pydantic AI (dependency + tools)
- LlamaIndex (memory)
- CrewAI (memory)
- OpenAI Agents (memory + tracing)
- Strands Agents / AWS (pre-built tools)
- Microsoft Agent Framework (context provider + chat store + tools)
- Google ADK (memory service)
- AWS AgentCore Hybrid Memory Provider

**Continuum: 0 framework integrations**
- Custom FastAPI backend with its own agent router
- No p",13744,tech_suffix
3dff2078-8001-4938-8584-09ae7806b009,ontology.py,"---

### 6. Agent Framework Integrations

**Neo4j Agent-Memory: 8 integrations**
- LangChain (memory + retriever)
- Pydantic AI (dependency + tools)
- LlamaIndex (memory)
- CrewAI (memory)
- OpenAI Agents (memory + tracing)
- Strands Agents / AWS (pre-built tools)
- Microsoft Agent Framework (context provider + chat store + tools)
- Google ADK (memory service)
- AWS AgentCore Hybrid Memory Provider

**Continuum: 0 framework integrations**
- Custom FastAPI backend with its own agent router
- No p",14134,tech_suffix
3dff2078-8001-4938-8584-09ae7806b009,Claude,Good for interactive oversight. 2. **Parallel Session (separate)** — New Claude Code session with the `executing-plans` skill. More autonomous with structured checkpoints.,515,canonical_match:Claude
3dff2078-8001-4938-8584-09ae7806b009,Neo4j,Those are the completed background research tasks from the previous session — the academic competitor analysis and Neo4j agent-memory deep-dive. Both confirmed Continuum's novelty is strong (8.5/10 overall). That context is already baked into the design doc.,117,canonical_match:Neo4j
3dff2078-8001-4938-8584-09ae7806b009,do,"Both confirmed Continuum's novelty is strong (8.5/10 overall). That context is already baked into the design doc. Back to the question at hand — **which execution approach do you want?**

1. **Subagent-Driven (this session)** — I dispatch parallel agent teams per task, review between phases. Good for interactive oversight.",320,canonical_match:DigitalOcean
3dff2078-8001-4938-8584-09ae7806b009,next,Using **brainstorming** to structure the next steps for Continuum v2 execution. We already have the completed design doc and implementation plan from the previous session. Let me quickly review where we left off and what's already been decided.,43,canonical_match:Next.js
3dff2078-8001-4938-8584-09ae7806b009,do,[context redacted: personal/employer-related content removed for privacy],688,canonical_match:DigitalOcean
3dff2078-8001-4938-8584-09ae7806b009,do,"but I'm also thinking about talking to them about the continuum project and I see that since they're anyway in the business of document processing for clients, maybe a product like continuum could also be made as a separate offering to their existing customers. What do you think? Think hard and do a deep research on the company and tell me what all I could discuss in the 25 minute call I have with him this Friday",717,canonical_match:DigitalOcean
3dff2078-8001-4938-8584-09ae7806b009,do,[context redacted: personal/employer-related content removed for privacy],176,canonical_match:DigitalOcean
3dff2078-8001-4938-8584-09ae7806b009,Hugging Face,[context redacted: personal/employer-related content removed for privacy],676,canonical_match:Hugging Face
3dff2078-8001-4938-8584-09ae7806b009,transformers,[context redacted: personal/employer-related content removed for privacy],1431,canonical_match:Hugging Face Transformers
3dff2078-8001-4938-8584-09ae7806b009,transformers,[context redacted: personal/employer-related content removed for privacy],1506,canonical_match:Hugging Face Transformers
3dff2078-8001-4938-8584-09ae7806b009,transformers,[context redacted: personal/employer-related content removed for privacy],5499,canonical_match:Hugging Face Transformers
3dff2078-8001-4938-8584-09ae7806b009,transformers,[context redacted: personal/employer-related content removed for privacy],7459,canonical_match:Hugging Face Transformers
3dff2078-8001-4938-8584-09ae7806b009,transformers,[context redacted: personal/employer-related content removed for privacy],7583,canonical_match:Hugging Face Transformers
3dff2078-8001-4938-8584-09ae7806b009,transformers,[context redacted: personal/employer-related content removed for privacy],7708,canonical_match:Hugging Face Transformers
3dff2078-8001-4938-8584-09ae7806b009,transformers,[context redacted: personal/employer-related content removed for privacy],7909,canonical_match:Hugging Face Transformers
3dff2078-8001-4938-8584-09ae7806b009,huggingface,[context redacted: personal/employer-related content removed for privacy],1144,canonical_match:Hugging Face
3dff2078-8001-4938-8584-09ae7806b009,HuggingFace,[context redacted: personal/employer-related content removed for privacy],8983,canonical_match:Hugging Face
3dff2078-8001-4938-8584-09ae7806b009,huggingface,[context redacted: personal/employer-related content removed for privacy],9004,canonical_match:Hugging Face
3dff2078-8001-4938-8584-09ae7806b009,Kubernetes,[context redacted: personal/employer-related content removed for privacy],664,canonical_match:Kubernetes
3dff2078-8001-4938-8584-09ae7806b009,PostgreSQL,[context redacted: personal/employer-related content removed for privacy],2195,canonical_match:PostgreSQL
3dff2078-8001-4938-8584-09ae7806b009,PostgreSQL,"The pattern I see is moving up the value chain — from extracting data to understanding what it means. One gap I notice is that extracted document data ends up flat in ERPs. There's no connected understanding across documents.""

### Minutes 8-15: Demo/Explain Continuum (Keep It Concise)
- 30 seconds on what it is: ""An organizational context graph that captures decisions from any source — conversations, documents, diagrams, meetings""
- 30 seconds on the hard engineering: ""8-stage entity resolution",6389,canonical_match:PostgreSQL
3dff2078-8001-4938-8584-09ae7806b009,postgres,[context redacted: personal/employer-related content removed for privacy],2244,canonical_match:PostgreSQL
3dff2078-8001-4938-8584-09ae7806b009,postgres,"The pattern I see is moving up the value chain — from extracting data to understanding what it means. One gap I notice is that extracted document data ends up flat in ERPs. There's no connected understanding across documents.""

### Minutes 8-15: Demo/Explain Continuum (Keep It Concise)
- 30 seconds on what it is: ""An organizational context graph that captures decisions from any source — conversations, documents, diagrams, meetings""
- 30 seconds on the hard engineering: ""8-stage entity resolution",6403,canonical_match:PostgreSQL
3dff2078-8001-4938-8584-09ae7806b009,FastAPI,[context redacted: personal/employer-related content removed for privacy],5483,canonical_match:FastAPI
3dff2078-8001-4938-8584-09ae7806b009,PyTorch,[context redacted: personal/employer-related content removed for privacy],655,canonical_match:PyTorch
3dff2078-8001-4938-8584-09ae7806b009,Python,[context redacted: personal/employer-related content removed for privacy],647,canonical_match:Python
3dff2078-8001-4938-8584-09ae7806b009,Python,[context redacted: personal/employer-related content removed for privacy],5475,canonical_match:Python
3dff2078-8001-4938-8584-09ae7806b009,github,[context redacted: personal/employer-related content removed for privacy],1060,canonical_match:GitHub
3dff2078-8001-4938-8584-09ae7806b009,GitHub,[context redacted: personal/employer-related content removed for privacy],9057,canonical_match:GitHub
3dff2078-8001-4938-8584-09ae7806b009,Golang,[context redacted: personal/employer-related content removed for privacy],690,canonical_match:Go
3dff2078-8001-4938-8584-09ae7806b009,Neo4j,[context redacted: personal/employer-related content removed for privacy],5492,canonical_match:Neo4j
3dff2078-8001-4938-8584-09ae7806b009,Neo4j,[context redacted: personal/employer-related content removed for privacy],8000,canonical_match:Neo4j
3dff2078-8001-4938-8584-09ae7806b009,React,[context redacted: personal/employer-related content removed for privacy],708,canonical_match:React
3dff2078-8001-4938-8584-09ae7806b009,React,[context redacted: personal/employer-related content removed for privacy],5513,canonical_match:React
3dff2078-8001-4938-8584-09ae7806b009,next,[context redacted: personal/employer-related content removed for privacy],2435,canonical_match:Next.js
3dff2078-8001-4938-8584-09ae7806b009,next,[context redacted: personal/employer-related content removed for privacy],5244,canonical_match:Next.js
3dff2078-8001-4938-8584-09ae7806b009,Next,"There's no connected understanding across documents.""

### Minutes 8-15: Demo/Explain Continuum (Keep It Concise)
- 30 seconds on what it is: ""An organizational context graph that captures decisions from any source — conversations, documents, diagrams, meetings""
- 30 seconds on the hard engineering: ""8-stage entity resolution that merges 'PostgreSQL', 'postgres', and 'our database' into a single entity with full provenance""
- 1 minute on the overlap: ""This is the layer above document extraction.",7126,canonical_match:Next.js
3dff2078-8001-4938-8584-09ae7806b009,go,[context redacted: personal/employer-related content removed for privacy],4248,canonical_match:Go
3dff2078-8001-4938-8584-09ae7806b009,do,[context redacted: personal/employer-related content removed for privacy],299,canonical_match:DigitalOcean
3dff2078-8001-4938-8584-09ae7806b009,do,[context redacted: personal/employer-related content removed for privacy],311,canonical_match:DigitalOcean
3dff2078-8001-4938-8584-09ae7806b009,C,[context redacted: personal/employer-related content removed for privacy],5093,canonical_match:C
3dff2078-8001-4938-8584-09ae7806b009,C,"There's no connected understanding across documents.""

### Minutes 8-15: Demo/Explain Continuum (Keep It Concise)
- 30 seconds on what it is: ""An organizational context graph that captures decisions from any source — conversations, documents, diagrams, meetings""
- 30 seconds on the hard engineering: ""8-stage entity resolution that merges 'PostgreSQL', 'postgres', and 'our database' into a single entity with full provenance""
- 1 minute on the overlap: ""This is the layer above document extraction.",7043,canonical_match:C
3dff2078-8001-4938-8584-09ae7806b009,NanoNets,[context redacted: personal/employer-related content removed for privacy],1071,camel_case
3dff2078-8001-4938-8584-09ae7806b009,TechCrunch,[context redacted: personal/employer-related content removed for privacy],8802,camel_case
3dff2078-8001-4938-8584-09ae7806b009,NanoNets,[context redacted: personal/employer-related content removed for privacy],9084,camel_case
3dff2078-8001-4938-8584-09ae7806b009,DecisionTrace,"`★ Insight ─────────────────────────────────────`
The review queue is based on a simple but effective criterion:

1. **Filter:** Any `DecisionTrace` where `human_rationale IS NULL` — meaning the agent extracted a decision but no human has confirmed or overridden it yet. 2. **Ordering:** Sorted by `confidence DESC` — high-confidence agent decisions are shown first because they're easiest to quickly confirm (""agree + why""), letting users build momentum before tackling the harder, low-confidence on",134,camel_case
3dff2078-8001-4938-8584-09ae7806b009,Claude,"The user is asking how decisions get into the system in the first place. They didn't manually enter any decisions, so they're wondering if the system is automatically extracting decisions from Claude Code logs. Let me look at the ingestion pipeline to understand how decisions get created.",193,canonical_match:Claude
3dff2078-8001-4938-8584-09ae7806b009,Claude,"`★ Insight ─────────────────────────────────────`
Here's the full pipeline — no manual entry involved:

**The review queue is populated entirely from automated LLM extraction of your Claude Code logs.** The flow is:

1. **Source:** Your Claude Code conversation logs at `~/.claude/projects/*/conversations/*.jsonl`
2. **Parser:** `ClaudeLogParser` reads the JSONL files and structures them into conversations
3.",183,canonical_match:Claude
3dff2078-8001-4938-8584-09ae7806b009,Claude,"`★ Insight ─────────────────────────────────────`
Here's the full pipeline — no manual entry involved:

**The review queue is populated entirely from automated LLM extraction of your Claude Code logs.** The flow is:

1. **Source:** Your Claude Code conversation logs at `~/.claude/projects/*/conversations/*.jsonl`
2. **Parser:** `ClaudeLogParser` reads the JSONL files and structures them into conversations
3. **Extractor:** `DecisionExtractor` sends each conversation to an LLM (NVIDIA Nemotron or",237,canonical_match:Claude
3dff2078-8001-4938-8584-09ae7806b009,Claude,"**Source:** Your Claude Code conversation logs at `~/.claude/projects/*/conversations/*.jsonl`
2. **Parser:** `ClaudeLogParser` reads the JSONL files and structures them into conversations
3. **Extractor:** `DecisionExtractor` sends each conversation to an LLM (NVIDIA Nemotron or Bedrock Claude) with a structured prompt that extracts decision traces — trigger, context, options, decision, rationale
4. **Storage:** Each extracted decision is saved to Neo4j as a `DecisionTrace` node with entities a",509,canonical_match:Claude
3dff2078-8001-4938-8584-09ae7806b009,Claude,"The fields `human_decision` and `human_rationale` are left as `NULL`. 5. **Review queue:** Any decision where `human_rationale IS NULL` shows up in the queue — meaning ""the AI extracted this, but no human has confirmed or corrected it yet""

So every decision in the review queue is the **LLM's interpretation** of what was decided in your Claude Code sessions. The ""Agent's Choice"" panel you see in the review card is literally what the LLM extracted. Your job as reviewer is to confirm it's accurate",1131,canonical_match:Claude
